Municipality_code,Municipality_name,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-16,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04
GM0246,Heerde,-1.023178103027146,-0.9621362275624585,-0.7383160175252702,-0.24998101380776874,0.11627023898035753,0.7266889936272345,1.0725929545937982,1.2353712891662985,0.6249525345194216,-0.08720267923526816,-0.6365795584174575,-0.8603997684546457,-0.982483519384021,-1.0028308112055837,-1.0028308112055837,-0.982483519384021,-0.982483519384021,-0.982483519384021,-1.0028308112055837,-1.023178103027146,-1.023178103027146,-1.023178103027146,-1.023178103027146,-0.982483519384021,-0.982483519384021,-0.9621362275624585,-0.8807470602762082,-0.799357892989958,-0.47380122384495693,-0.24998101380776874,-0.20928643016464354,-0.3110228892724564,-0.33137018109401895,0.03488107169410713,0.5639106590547339,0.747036285448797,0.5435633672331714,0.03488107169410713,-0.29067559745089383,-0.29067559745089383,0.15696482262348252,1.4184969155603617,2.313777755709114,2.578292549389428,1.9882210865641134,1.4388442073819243,0.9708564954859851,0.6859944099841093,0.29939586537442064,0.09592294715879482,-0.14824455469995584,-0.06685538741370566,-0.08720267923526816,0.17731211444504524,0.9098146200212975,2.4562087984600525,2.8631546348913033,2.7207235921403656,1.6423171255975497,1.1336348300584858,0.9505092036644228,0.9708564954859851,0.9505092036644228,0.5639106590547339,0.05522836351566984,-0.27032830562933124,-0.5755376829527699,-0.8400524766330831,-0.9417889357408958,-0.9621362275624585,-0.7383160175252702,-0.35171747291558153,-0.10754997105683076,-0.10754997105683076,-0.33137018109401895,-0.35171747291558153,-0.24998101380776874,-0.24998101380776874,-0.33137018109401895,-0.6162322665958948,-0.799357892989958,-0.8400524766330831,-0.8807470602762082,-0.8400524766330831
GM0252,Heumen,-1.0823712610102214,-1.0458061349596046,-0.917828193782446,-0.7167200005040537,-0.5156118072256616,-0.4424815551244281,-0.47904668117504484,-0.53389437025097,-0.6984374374787454,-0.7898502526052874,-0.9726758828583711,-0.9909584458836794,-1.0640886979849131,-1.0275235719342963,-1.0275235719342963,-1.0275235719342963,-1.0640886979849131,-1.0823712610102214,-1.0823712610102214,-1.0823712610102214,-1.0823712610102214,-1.0458061349596046,-1.009241008908988,-0.9909584458836794,-0.9909584458836794,-1.009241008908988,-0.9726758828583711,-0.8995456307571377,-0.6984374374787454,-0.3327861769725778,0.41679890706506584,1.2395142432039432,1.897686512115045,1.7331434448872696,1.7879911339631946,1.3857747474064102,1.0932537390014758,0.6910373524446918,0.3071035289132155,0.47164659614099097,0.4899291591662995,1.714860881861961,2.5375762180008383,2.6107064701020715,1.861121386064428,0.9652757978243175,0.8190152936218502,0.3985163440397575,0.34366865496383237,0.051147646558898315,-0.021982605542335342,-0.24137336184603583,-0.11339542066887712,0.014582520508281488,0.28882096588790723,0.325386091938524,0.43508147009037434,0.43508147009037434,0.7458850415206169,1.2029491171533262,1.330927058330485,1.6051655037101107,1.2395142432039432,1.2943619322798683,0.5082117221916078,0.06943020958420663,-0.47904668117504484,-0.7532851265546706,-0.917828193782446,-0.9543933198330629,-0.3327861769725778,0.7093199154699998,1.4589049995076437,1.1115363020267843,0.3071035289132155,-0.24137336184603583,-0.4241989920991197,-0.5521769332762784,-0.6618723114281286,-0.5887420593268952,-0.6618723114281286,-0.6984374374787454,-0.8264153786559041,-0.7532851265546706
GM0262,Lochem,-1.0793752242926855,-1.0793752242926855,-1.0569743549064998,-0.9225691385893873,-0.8441660957377383,-0.6201574018758839,-0.4969526202518639,-0.4409504467864002,-0.6201574018758839,-0.8553665304308309,-0.9561704426686655,-0.9897717467479435,-0.9897717467479435,-1.0233730508272219,-1.0569743549064998,-1.0681747895995928,-1.0569743549064998,-1.0457739202134073,-1.0569743549064998,-1.0681747895995928,-1.0681747895995928,-1.0681747895995928,-1.0457739202134073,-1.0345734855203146,-1.0345734855203146,-1.0569743549064998,-1.0793752242926855,-1.0569743549064998,-0.9225691385893873,-0.6985604447275328,-0.328946099855473,0.29827824295771954,0.8807008469985412,1.093509106167303,1.3847204081877136,0.8919012816916337,0.7686965000676139,0.4662847633541104,0.6566921531366866,1.0711082367811173,1.6647312755150319,2.19115170609039,2.3367573571005957,2.056746489773277,1.7655351877528664,1.1831125837120444,0.399082155195554,-0.17214001415217484,-0.4297500120933075,-0.530553924331142,-0.3177456651623802,-0.27294392639000936,-0.1833404488452675,-0.0041334937557839955,0.49988606743338854,1.093509106167303,1.0375069327018394,0.8246986735330775,0.8807008469985412,1.4407225816531772,1.7319338836735882,1.7655351877528664,1.295116930642972,0.8919012816916337,0.3206791123439049,0.15267259194751404,0.007066940937308807,-0.3065452304692875,-0.6985604447275328,-0.9449700079755727,-0.407349142707122,1.2167138877913226,1.866339099990701,1.6087291020495682,0.23107563479916318,-0.17214001415217484,-0.205741318231453,-0.23934262231073117,-0.2617434916969167,-0.23934262231073117,-0.28414436108310204,-0.35134696924165837,-0.5865560977966057,-0.6425582712620692
GM0263,Maasdriel,-0.9300584380240527,-0.9300584380240527,-0.9168966793930423,-0.8510878862379898,-0.8247643689759688,-0.772117334451927,-0.8181834896604637,-0.7786982137674323,-0.8379261276069794,-0.8247643689759688,-0.8774114035000108,-0.8708305241845056,-0.9037349207620317,-0.910315800077537,-0.910315800077537,-0.910315800077537,-0.8774114035000108,-0.883992282815516,-0.8708305241845056,-0.9037349207620317,-0.910315800077537,-0.9234775587085474,-0.9300584380240527,-0.910315800077537,-0.9037349207620317,-0.9037349207620317,-0.9168966793930423,-0.8774114035000108,-0.8576687655534951,-0.7523746965054112,-0.6404997481418223,-0.27197050647352883,0.09655873519476442,0.45192621823204726,0.971815684156961,1.2876978913012125,1.386411081033791,0.9981392014189822,0.5374776493336153,0.2413380801358797,0.35321302849946873,0.8270363392158459,1.1231759084135815,1.031043597996508,0.8204554599003406,0.7414849081142778,0.7217422701677622,0.7612275460607936,0.7414849081142778,0.5440585286491207,0.49799237344058384,0.6361908390661939,1.0836906325205502,1.5114477880283907,1.9984328573757781,2.4590944094611444,2.2682489093114926,2.32747682315104,2.0379181332688097,2.130050443685883,1.8668152710656731,1.6299036157074844,1.110014149782571,0.41244094233901585,-0.07454412700837172,-0.2917131444200446,-0.41016897209913894,-0.607595351564296,-0.6734041447193484,-0.6931467826658642,-0.42991161004565465,0.15578664903431155,0.45192621823204726,0.33347039055295297,-0.27197050647352883,-0.5681100756712646,-0.5878527136177804,-0.5549483170402542,-0.581271834302275,-0.6799850240348537,-0.7523746965054112,-0.7786982137674323,-0.7063085412968746,-0.6832754636926063
GM0267,Nijkerk,-0.8778117620605899,-0.8778117620605899,-0.8445694540750402,-0.7923315415263197,-0.7305958266960135,-0.7210980244144279,-0.7448425301183919,-0.7923315415263197,-0.8160760472302836,-0.8445694540750402,-0.8588161574974187,-0.8588161574974187,-0.8588161574974187,-0.854067256356626,-0.8683139597790043,-0.8588161574974187,-0.8635650586382114,-0.8635650586382114,-0.8493183552158331,-0.8493183552158331,-0.8398205529342476,-0.8635650586382114,-0.8588161574974187,-0.8588161574974187,-0.854067256356626,-0.7970804426671125,-0.7733359369631485,-0.7210980244144279,-0.7258469255552208,-0.4314150548260682,-0.10848977725215887,0.43763385393901116,0.8460393520471906,1.0834844090868296,1.2212025421698205,0.9315195725814607,0.6560833064154793,0.3379069299823627,0.42338715051663284,0.7225679223865782,1.2544448501553698,2.280207496566611,2.959300359699979,3.2917234395554744,3.229987724725168,2.7740932152090605,2.322947606833746,1.1642157284803072,0.618092097289137,-0.023009556717888777,-0.2272123057719785,-0.35543263657338364,-0.35543263657338364,-0.12273648067453723,0.09096407066113803,0.29041791857443494,0.45662945850218245,0.6750789109786504,0.7273168235273711,0.7605591315129205,0.6085942950075514,0.4708761619245608,0.17644429119540814,-0.046754062421852656,-0.12748538181533003,-0.13223428295612277,-0.18447219550484345,-0.29369692174307743,-0.5168952753603382,-0.6498645073025362,-0.4029216479813114,0.04822396039400298,0.4328849527982184,0.2809201162928493,-0.07049856812581665,-0.2557057126167352,-0.26045461375752793,-0.23196120691277122,-0.3601815377141764,-0.3934238456997259,-0.4456617582484465,-0.478904066233996,-0.5738820890498516,-0.6071243970354011
GM0268,Nijmegen,-1.110688638664119,-1.0890405045279226,-0.9816016165927256,-0.7827594956380327,-0.6384386013967234,-0.6095744225484615,-0.6608885182787049,-0.7827594956380327,-0.8885948180816596,-1.0056550989662771,-1.0136729264241278,-1.0297085813398288,-1.032915712322969,-1.0505549327302401,-1.0377264087976794,-1.0649870221543711,-1.079419111578502,-1.1050761594436236,-1.1002654629689133,-1.0922476355110629,-1.079419111578502,-1.0681941531375112,-1.0633834566628009,-1.0393299742892492,-1.002447967983137,-0.9799980511011556,-0.8869912525900895,-0.6544742563124245,-0.2792399312850201,0.14570492398105744,0.4199146230395452,0.6235674404689483,0.7775097276596783,1.0469087302434557,1.343568346183925,1.2505615476728589,0.8849486155948751,0.39425757517442334,0.16174057889675839,0.21145110913543153,0.4102932300901246,1.127087004821961,1.6338137001581137,1.9016091372503208,1.544014032630188,0.987576807055362,0.4872643736854896,0.027041077604869672,-0.1573689539256923,-0.2680149728440295,-0.24075435948733762,-0.2006652221980851,-0.1750081743329634,-0.0627585899230561,0.21145110913543153,0.7422312868451361,1.281029292012691,1.6033459558182814,1.664281444497946,1.6963527543293477,1.7059741472787684,1.664281444497946,1.1335012667882414,0.5882889996544061,0.09278726275924389,-0.057947893448345784,-0.24877218694518824,-0.4957212726469841,-0.7458774893319204,-0.8388842878429864,-0.14614399548470153,2.060362120915761,2.7114097104932235,2.2447721524463233,0.20824397815229148,-0.31932906857427273,-0.37064316430451605,-0.37705742627079647,-0.32413976504898306,-0.385075253728647,-0.4283715220010398,-0.5630710232929286,-0.6624920837702749,-0.708995483025808
GM0269,Oldebroek,-0.9332109455922736,-0.9228971873619268,-0.8610146379798459,-0.6134844404515223,-0.39689551761423925,-0.2112478694679966,-0.18030659477695615,-0.05654149601279437,-0.18030659477695615,-0.4278367923052797,-0.7578770556763778,-0.8713283962101926,-0.8610146379798459,-0.8300733632888054,-0.7991320885977651,-0.8403871215191523,-0.8919559126708864,-0.9332109455922736,-0.9332109455922736,-0.9228971873619268,-0.9022696709012331,-0.8713283962101926,-0.8816421544405395,-0.8919559126708864,-0.91258342913158,-0.8919559126708864,-0.8816421544405395,-0.8713283962101926,-0.8300733632888054,-0.7888183303674181,-0.7063082645246437,-0.5000330999177074,-0.3556404846928519,-0.23187538592869014,0.015654811599633407,0.10847863567275463,0.2528712508976102,0.10847863567275463,0.08785111921206107,0.1806749432851824,0.7891866788756444,2.191857798202811,3.1922923465464526,3.223233621237493,2.7797420173325795,2.12997524882073,1.9649551171351816,1.1295407004770894,0.5004014484259337,-0.09779652893418159,-0.04622773778244748,0.07753736098171418,0.26318500912795684,0.5519702395776678,1.1398544587074362,1.5627185461516557,1.521463513230268,1.5627185461516557,1.6761698866854704,1.542091029690962,1.2017370080895171,0.6551078218811359,0.5519702395776678,0.26318500912795684,0.09816487744240796,-0.2009341112376497,-0.3865817593838924,-0.5412881328390947,-0.7063082645246437,-0.7681908139067246,-0.6650532316032565,-0.19062035300730293,-0.00497270486106026,-0.015286463091407038,-0.3556404846928519,-0.4690918252266669,-0.5309743746087479,-0.43815055053562646,-0.3143854517714647,-0.32469921000181146,-0.25250290238938383,-0.3040716935411179,-0.3143854517714647,-0.4536211878811467
GM0273,Putten,-0.8153439255709369,-0.799309066982009,-0.7912916376875448,-0.7672393498041529,-0.735169632626297,-0.7111173447429049,-0.7271522033318328,-0.759221920509689,-0.7672393498041529,-0.7672393498041529,-0.7832742083930808,-0.799309066982009,-0.7752567790986169,-0.7431870619207609,-0.7512044912152248,-0.7672393498041529,-0.799309066982009,-0.799309066982009,-0.8153439255709369,-0.8073264962764728,-0.8073264962764728,-0.8073264962764728,-0.7752567790986169,-0.7512044912152248,-0.7191347740373689,-0.7512044912152248,-0.7752567790986169,-0.7752567790986169,-0.6469779103871929,-0.5106816123813049,-0.39042017296434495,-0.27015873354738495,-0.04567071330239301,0.14674758976474298,0.5877062009602629,0.8522813676775748,0.8442639383831109,0.7801245040273987,0.6999502110827589,1.0126299535668548,1.221083115222919,2.295418640681095,3.5782073277953343,4.035200797579782,3.401823883317127,2.1430874840862786,1.389449130406663,0.7961593626163269,0.42735761507098285,0.06657329682010292,-0.206019299191673,-0.230071587075065,-0.21403672848613697,-0.15791472342488902,-0.10179271836364097,0.2349393120038469,0.4514099029543749,0.47546219083776686,0.3311484635374149,0.5957236302547269,0.9404730899166789,1.0687519586281027,0.9645253778000709,0.539601625193479,0.347183322126343,-0.013600996124536954,-0.22205415778060095,-0.3182633093141689,-0.3663678850809529,-0.4305073194366649,-0.45455960732005696,-0.302228450725241,-0.07774043048024898,-0.06170557189132103,-0.141879864835961,-0.262141304252921,-0.326280738608633,-0.4305073194366649,-0.374385314375417,-0.4305073194366649,-0.302228450725241,-0.3663678850809529,-0.39042017296434495,-0.5387426149119289
GM0274,Renkum,-0.9590528282119364,-0.9530871559985327,-0.9292244671449182,-0.8576364005840746,-0.786048334023231,-0.7502543007428091,-0.6905975786087729,-0.6905975786087729,-0.7025289230355802,-0.8814990894376891,-0.9888811892789545,-0.9530871559985327,-0.9172931227181109,-0.9172931227181109,-0.9769498448521473,-1.0246752225593763,-1.0246752225593763,-1.0366065669861837,-1.0246752225593763,-1.0246752225593763,-1.0246752225593763,-1.0366065669861837,-1.012743878132569,-0.9888811892789545,-0.9292244671449182,-0.9292244671449182,-0.9292244671449182,-0.8099110228768455,-0.6786662341819655,-0.47583337892624206,-0.08209901284160227,0.872408541302979,1.5882892069114152,1.982023572996055,1.9104355064352114,1.5882892069114152,1.0871727409855096,0.47867417521833916,0.514468208498761,1.003653329997859,1.4212503849361133,1.9581608841424403,2.137131050544549,2.0774743284105126,1.850778784301175,1.325799629521655,0.9439966078638226,0.33549804209665196,-0.04630497956118048,-0.3087945569509403,-0.5235587566334712,-0.47583337892624206,-0.2730005236705185,0.049145775853277694,0.21618459782857946,0.35936073095026666,0.6695756860472555,1.4331817293629203,1.7195339956062947,1.5763578624846075,0.9917219855710517,1.099104085412317,1.1229667742659315,1.0752413965587027,0.4906055196451465,-0.058236323987987705,-0.5712841343407001,-0.738322956316002,-0.8218423673036528,-0.8576364005840746,-0.4877647233530494,0.25197863110900126,1.0394473632782808,0.9320652634370155,0.5741249306327975,0.02528308699966312,-0.2014124571096749,-0.47583337892624206,-0.5354901010602784,-0.5832154787675075,-0.6309408564747366,-0.6905975786087729,-0.7263916118891947,-0.7084945952489837
GM0275,Rheden,-1.0232750103474517,-1.0163294242402894,-0.9399279770615051,-0.7801794965967743,-0.7037780494179899,-0.7246148077394766,-0.8218530132397476,-0.8982544604185319,-0.7246148077394766,-0.7523971521681254,-0.7454515660609632,-0.9190912187400185,-0.7871250827039364,-0.7871250827039364,-0.8079618410254231,-0.9746559075973161,-0.9816014937044784,-1.0093838381331273,-1.0093838381331273,-1.0163294242402894,-1.0232750103474517,-1.0163294242402894,-1.0163294242402894,-1.0093838381331273,-0.9538191492758296,-0.9329823909543429,-0.9260368048471808,-0.9329823909543429,-0.8982544604185319,-0.7593427382752878,-0.5857030855962324,-0.2800972968810952,0.1366378695486374,0.7270126886574253,1.407680127159322,1.574374193731215,1.3521154383020242,0.845087652479183,0.6228288970499922,0.9770537885152649,1.4285168854808086,2.1855857711614894,2.539810662626762,2.7203959014129793,2.6439944542341953,2.2203137016973002,1.6299388825885126,0.9492714440866161,0.3797333832993147,0.03939966404836651,-0.21758702191663531,-0.03005619702325564,0.33111428054917935,0.8728699969078317,0.9423258579794538,1.1854213717301312,1.0048361329439137,0.8659244108006696,0.6645024136929655,0.8381420663720206,1.0395640634797247,0.8659244108006696,0.4352980721566125,0.24776724726323282,0.19914814451309729,0.01161731961971762,-0.15507674695217544,-0.5023560523102859,-0.6412677744535301,-0.8913088743113696,-0.6412677744535301,0.18525697229877292,0.6158833109428301,0.5603186220855323,-0.1411855747378509,-0.4329001912386638,-0.4259546051315016,-0.41900901902433935,-0.3981722607028527,-0.5023560523102859,-0.48846488009596145,-0.5162472245246104,-0.5301383967389347,-0.5544479481140024
GM0277,Rozendaal,-0.7525716760020266,-0.5879466218765833,-0.42332156775113994,-0.42332156775113994,-0.5879466218765833,-0.7525716760020266,-0.7525716760020266,-0.5879466218765833,-0.5879466218765833,-0.5879466218765833,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.42332156775113994,-0.2586965136256966,0.23517864875063335,0.23517864875063335,0.07055359462519008,-0.42332156775113994,-0.42332156775113994,-0.09407145950025332,0.56442875700152,1.2229289735032933,1.8814291900050664,3.03380456888317,3.03380456888317,3.198429623008613,2.869179514757726,2.3753043523813964,1.2229289735032933,0.23517864875063335,0.23517864875063335,0.23517864875063335,-0.2586965136256966,-0.7525716760020266,-0.7525716760020266,-0.7525716760020266,-0.42332156775113994,0.07055359462519008,0.07055359462519008,0.23517864875063335,0.39980370287607675,1.55217908175418,1.716804135879623,1.2229289735032933,0.56442875700152,0.39980370287607675,0.56442875700152,0.07055359462519008,-0.09407145950025332,-0.42332156775113994,-0.42332156775113994,-0.5879466218765833,-0.5879466218765833,-0.2586965136256966,1.0583039193778498,1.55217908175418,1.2229289735032933,-0.2586965136256966,-0.7525716760020266,-0.42332156775113994,-0.2586965136256966,-0.2586965136256966,-0.09407145950025332,-0.2586965136256966,-0.2586965136256966,-0.7525716760020266,-0.7525716760020266
GM0279,Scherpenzeel,-0.7887555816453381,-0.7887555816453381,-0.752990146364254,-0.7172247110831698,-0.6278111228804594,-0.5383975346777491,-0.5741629699588332,-0.6099284052399173,-0.6993419934426277,-0.6456938405210015,-0.6635765581615435,-0.6456938405210015,-0.6635765581615435,-0.6993419934426277,-0.7351074287237118,-0.7708728640047959,-0.7708728640047959,-0.7887555816453381,-0.7887555816453381,-0.7887555816453381,-0.7708728640047959,-0.7708728640047959,-0.752990146364254,-0.7351074287237118,-0.7172247110831698,-0.7351074287237118,-0.7708728640047959,-0.7887555816453381,-0.7351074287237118,-0.7172247110831698,-0.5026320993966649,-0.2522740524290758,0.28420747678718644,0.8028062883629067,1.106812488252122,0.8028062883629067,0.33785562970881267,0.12326301802230777,0.28420747678718644,1.2856396646575425,2.4658990289333196,4.111109051863191,4.1647572047848165,3.2348558874766287,1.5181149939845895,0.7670408530818225,0.5524482413953176,0.8385717236439907,0.5882136766764018,0.3915037826304389,-0.055564158383113016,-0.09132959366419713,-0.16286046422636546,-0.19862589950744958,-0.2165086171479917,0.24844204150610225,0.28420747678718644,0.5703309590358596,0.40938650027098095,0.856454441284533,0.9458680294872432,0.7491581354412805,0.49880008847369134,0.05173214746013944,-0.12709502894528124,-0.34168764063178614,-0.5026320993966649,-0.5741629699588332,-0.7172247110831698,-0.7172247110831698,-0.2880394877101599,0.4272692179115231,0.6418618295980281,0.31997291206827067,-0.305922205350702,-0.5026320993966649,-0.556280252318291,-0.6278111228804594,-0.5383975346777491,-0.4489839464750386,-0.32380492299124414,-0.16286046422636546,-0.0197987231020288,0.12326301802230777
GM0281,Tiel,-1.0960974799085887,-1.0811850720966742,-1.0692551458471429,-0.9141661046032339,-0.8724113627298737,-0.7411821739850276,-0.800831805232685,-0.800831805232685,-0.8962712152289367,-0.9797806989756569,-1.0275004039737827,-1.0513602564728457,-0.9797806989756569,-0.9320609939775312,-0.8843412889794052,-0.9678507727261255,-1.0275004039737827,-1.0990799614709714,-1.1050449245957372,-1.0990799614709714,-1.0990799614709714,-1.0931149983462058,-1.0811850720966742,-1.0692551458471429,-1.0513602564728457,-1.04539529334808,-1.0513602564728457,-0.9917106252251884,-0.9439909202270625,-0.7411821739850276,-0.4131092021229125,0.0640878478583459,0.684444012833982,1.4002395878058698,2.348668724643621,2.5693723602599534,1.9549811584090828,0.8932177222007827,0.2490017047260837,0.36830096722139816,0.6546191972101533,1.4062045509306358,1.424099440304933,1.2511155096867264,1.000587058446566,1.084096542193286,1.0900615053180518,0.8991826853255483,0.5830396397129645,0.42198563534428973,0.260931630975615,0.6247943815863247,0.8932177222007827,0.9588323165732056,1.1914658784390695,1.418134477180167,1.4360293665544641,0.9349724640741427,0.9051476484503139,1.000587058446566,1.424099440304933,1.6090132971726703,1.5672585552993106,1.215325730938132,0.5949695659624961,0.25496666785084937,0.13566740535553468,-0.21030045588087765,-0.5264435014934613,-0.9141661046032339,-0.6696026164878389,-0.16258075088275184,0.19531703660319213,0.08794770035740898,-0.22819534525517485,-0.4727588333705698,-0.4190741652476782,-0.39521431274861535,-0.3713544602495524,-0.45486394399627256,-0.5204785383686957,-0.5741632064915873,-0.5622332802420558,-0.5681982433668215
GM0285,Voorst,-0.9614303571813956,-0.9676236202184537,-0.9552370941443376,-0.7446661508843632,-0.645573942291434,-0.5836413119208533,-0.6951200465878986,-0.7694392030325954,-0.8313718334031761,-0.9428505680702214,-0.9676236202184537,-0.9800101462925699,-0.9552370941443376,-0.8561448855514084,-0.8437583594772923,-0.7818257291067117,-0.7075065726620148,-0.6827335205137824,-0.7694392030325954,-0.9304640419961053,-0.9676236202184537,-0.9676236202184537,-0.9428505680702214,-0.8561448855514084,-0.7570526769584793,-0.7818257291067117,-0.8437583594772923,-0.9428505680702214,-0.905690989847873,-0.7942122551808277,-0.5217086815502726,-0.24920510791971753,0.09761762215553432,0.3205750914896248,0.8779687648248511,0.8903552908989674,0.853195712676619,0.34534814363785704,0.1967098307484635,0.33296161756374104,1.1628588645295221,2.364351893718788,2.8474264106093172,2.6492419934234595,2.178554002607046,1.8193447464576775,1.5220681206788902,0.8036496083801543,0.33296161756374104,-0.22443205577148537,-0.28636468614206595,-0.373070368660879,-0.2739781600679499,-0.19965900362325303,0.4320538261566701,0.8779687648248511,1.4477489642341934,1.5344546467530067,1.9060504289764908,1.769798642161213,1.4477489642341934,1.0885397080848254,0.7664900301578058,0.6673978215648768,0.35773466971197326,0.11000414822965042,-0.24920510791971753,-0.5712547858467372,-0.7570526769584793,-0.8313718334031761,-0.23681858184560145,0.8903552908989674,1.3858163338636127,0.8903552908989674,-0.11295332110444009,-0.4969356294020404,-0.4969356294020404,-0.5340952076243888,-0.4473895251055758,-0.4721625772538081,-0.4969356294020404,-0.6208008901432018,-0.6827335205137824,-0.7013133096249566
GM0289,Wageningen,-1.1805157030389963,-1.1805157030389963,-1.154893209850432,-1.1121890545361581,-1.0609440681590292,-0.9669949264676263,-0.9157499400904975,-0.9413724332790618,-1.0353215749704647,-1.1207298855990127,-1.1292707166618676,-1.1378115477247224,-1.1292707166618676,-1.1378115477247224,-1.154893209850432,-1.1719748719761416,-1.1805157030389963,-1.1805157030389963,-1.1805157030389963,-1.1719748719761416,-1.154893209850432,-1.1463523787875771,-1.1292707166618676,-1.1207298855990127,-1.0011582507190455,-0.9328316022162072,-0.8047191362733851,-0.7193108256448371,-0.5143308801363217,-0.35205508994208035,-0.12145265124500064,0.5618138337833837,1.1852945013717842,1.6208768855773792,1.4927644196345573,1.0657228664918172,0.7924162724804634,0.766793779291899,0.8522020899204469,1.2536211498746228,1.236539487748913,1.979591790217281,1.8856426485258784,1.8600201553373141,1.5269277438859767,1.1511311771203652,1.0571820354289623,0.587436326971948,0.4849463542176904,-0.036044340616452716,-0.29226927250209683,-0.3862184141934996,-0.25810594825067756,-0.14707514443356504,0.28850723977202997,0.9717737248004142,1.4671419264459928,1.4329786021945736,1.1340495149946554,0.8094979346061731,0.9546920626747045,0.9205287384232854,1.0059370490518333,0.6130588201605125,0.3055889018977395,-0.08728932699358154,-0.2666467793135324,-0.3093509346278064,-0.49724921801061206,-0.7449333188334014,-0.044585171679307395,1.330488629440316,1.9027243106515879,1.3390294605031707,0.19455809808062702,-0.2154017929364036,-0.2751876103763871,0.10914978745207908,0.4251605367777067,0.26288474658346556,-0.2154017929364036,-0.6168208528905793,-0.591198359702015,-0.6040096062962972
GM0293,Westervoort,-1.0325937927811502,-1.0325937927811502,-0.992114092119096,-0.9313945411260147,-0.8504351398019063,-0.7289960378157438,-0.567077235167527,-0.5873170854985542,-0.7087561874847168,-0.9111546907949877,-0.9516343914570418,-0.992114092119096,-0.9718742417880689,-0.992114092119096,-0.992114092119096,-0.992114092119096,-0.9516343914570418,-0.9111546907949877,-0.9516343914570418,-0.992114092119096,-1.0325937927811502,-1.0325937927811502,-0.992114092119096,-0.9516343914570418,-0.9313945411260147,-0.9516343914570418,-0.9718742417880689,-0.9516343914570418,-0.9313945411260147,-0.8301952894708793,-0.6075569358295813,-0.2634794802021207,0.12107767608739409,0.56635438336999,1.0925904919766944,1.2949889952869655,1.254509294624911,1.2949889952869655,1.780745403231616,1.9224243555488052,2.1450627091901033,2.064103307865995,2.5498597158106455,2.104583008528049,1.6593063012454532,0.9509115396595047,0.7282731860182069,0.3841957303907462,0.26275662840458364,0.08059797542533982,-0.040841126560822734,-0.1825200788780123,-0.2634794802021207,-0.22299977954006645,0.08059797542533982,0.5461145330389631,0.525874682707936,0.56635438336999,0.5461145330389631,0.9306716893284779,1.3152288456179924,1.396188246942101,1.3354686959490196,0.7687528866802611,0.40443558072177344,-0.0003614258987684745,-0.34443888152622903,-0.567077235167527,-0.6885163371536895,-0.7087561874847168,-0.4861178338434187,0.44491528138382747,1.1533100429697758,1.598586750252372,1.3557085462800469,0.8092325873423152,0.019878424432258547,-0.5873170854985542,-0.8301952894708793,-0.6885163371536895,-0.5063576841744458,-0.324199031195202,-0.4861178338434187,-0.6379167113261219
